,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Light_Load,Load_Type_Maximum_Load,Load_Type_Medium_Load
255,68.98,25.81,0.0,0.03,93.66,100.0,57600,True,False,False,False,False,False,False,False,True,False,False,True
256,85.0,27.79,0.0,0.04,95.05,100.0,58500,True,False,False,False,False,False,False,False,True,False,False,True
257,116.53,41.9,0.0,0.05,94.1,100.0,59400,True,False,False,False,False,False,False,False,True,False,False,True
258,118.62,39.06,0.0,0.05,94.98,100.0,60300,True,False,False,False,False,False,False,False,True,False,False,True
259,105.05,35.64,0.0,0.05,94.7,100.0,61200,True,False,False,False,False,False,False,False,True,False,False,True
260,140.51,52.96,0.0,0.06,93.57,100.0,62100,True,False,False,False,False,False,False,False,True,False,True,False
261,114.01,41.15,0.0,0.05,94.06,100.0,63000,True,False,False,False,False,False,False,False,True,False,True,False
262,125.96,39.2,0.0,0.06,95.48,100.0,63900,True,False,False,False,False,False,False,False,True,False,True,False
263,73.62,13.25,1.69,0.03,98.42,99.97,64800,True,False,False,False,False,False,False,False,True,False,True,False
264,36.22,12.74,0.54,0.02,94.33,99.99,65700,True,False,False,False,False,False,False,False,True,False,True,False
265,39.82,18.43,0.0,0.02,90.75,100.0,66600,True,False,False,False,False,False,False,False,True,False,True,False
266,37.08,4.18,1.94,0.02,99.37,99.86,67500,True,False,False,False,False,False,False,False,True,False,True,False
267,42.98,5.47,0.18,0.02,99.2,100.0,68400,True,False,False,False,False,False,False,False,True,False,True,False
268,37.94,0.86,1.58,0.02,99.97,99.91,69300,True,False,False,False,False,False,False,False,True,False,True,False
269,39.71,3.74,0.79,0.02,99.56,99.98,70200,True,False,False,False,False,False,False,False,True,False,True,False
270,43.2,5.69,0.18,0.02,99.14,100.0,71100,True,False,False,False,False,False,False,False,True,False,True,False
271,37.33,1.19,1.66,0.02,99.95,99.9,72000,True,False,False,False,False,False,False,False,True,False,True,False
272,41.0,5.62,0.54,0.02,99.07,99.99,72900,True,False,False,False,False,False,False,False,True,False,False,True
273,37.3,2.88,1.22,0.02,99.7,99.95,73800,True,False,False,False,False,False,False,False,True,False,False,True
274,32.72,2.02,6.98,0.02,99.81,97.8,74700,True,False,False,False,False,False,False,False,True,False,False,True
275,9.83,0.0,23.83,0.0,100.0,38.13,75600,True,False,False,False,False,False,False,False,True,False,False,True
276,7.96,0.0,24.8,0.0,100.0,30.56,76500,True,False,False,False,False,False,False,False,True,False,False,True
277,5.44,0.0,26.82,0.0,100.0,19.88,77400,True,False,False,False,False,False,False,False,True,False,False,True
278,5.11,0.0,26.78,0.0,100.0,18.74,78300,True,False,False,False,False,False,False,False,True,False,False,True
279,5.18,0.0,26.78,0.0,100.0,18.99,79200,True,False,False,False,False,False,False,False,True,False,False,True
280,4.97,1.91,15.16,0.0,93.34,31.15,80100,True,False,False,False,False,False,False,False,True,False,True,False
281,4.75,5.26,0.0,0.0,67.02,100.0,81000,True,False,False,False,False,False,False,False,True,False,True,False
282,4.64,5.15,0.0,0.0,66.94,100.0,81900,True,False,False,False,False,False,False,False,True,False,True,False
283,4.64,4.97,0.0,0.0,68.24,100.0,82800,True,False,False,False,False,False,False,False,True,False,True,False
284,4.72,4.39,0.0,0.0,73.22,100.0,83700,True,False,False,False,False,False,False,False,True,True,False,False
285,4.61,4.25,0.0,0.0,73.52,100.0,84600,True,False,False,False,False,False,False,False,True,True,False,False
286,4.57,4.43,0.0,0.0,71.8,100.0,85500,True,False,False,False,False,False,False,False,True,True,False,False
287,4.57,4.5,0.0,0.0,71.25,100.0,0,True,False,False,False,False,False,False,False,True,True,False,False
288,4.61,4.57,0.0,0.0,71.02,100.0,900,True,False,False,False,False,False,True,False,False,True,False,False
289,4.64,4.57,0.0,0.0,71.25,100.0,1800,True,False,False,False,False,False,True,False,False,True,False,False
290,4.64,4.68,0.0,0.0,70.41,100.0,2700,True,False,False,False,False,False,True,False,False,True,False,False
291,4.61,4.79,0.0,0.0,69.34,100.0,3600,True,False,False,False,False,False,True,False,False,True,False,False
292,4.61,4.64,0.0,0.0,70.48,100.0,4500,True,False,False,False,False,False,True,False,False,True,False,False
293,4.61,4.93,0.0,0.0,68.3,100.0,5400,True,False,False,False,False,False,True,False,False,True,False,False
294,4.68,4.64,0.0,0.0,71.01,100.0,6300,True,False,False,False,False,False,True,False,False,True,False,False
295,4.64,4.79,0.0,0.0,69.58,100.0,7200,True,False,False,False,False,False,True,False,False,True,False,False
296,4.61,4.75,0.0,0.0,69.65,100.0,8100,True,False,False,False,False,False,True,False,False,True,False,False
297,4.64,4.9,0.0,0.0,68.76,100.0,9000,True,False,False,False,False,False,True,False,False,True,False,False
298,4.61,4.9,0.0,0.0,68.52,100.0,9900,True,False,False,False,False,False,True,False,False,True,False,False
299,4.68,4.93,0.0,0.0,68.85,100.0,10800,True,False,False,False,False,False,True,False,False,True,False,False
300,4.68,5.0,0.0,0.0,68.34,100.0,11700,True,False,False,False,False,False,True,False,False,True,False,False
301,4.61,4.86,0.0,0.0,68.82,100.0,12600,True,False,False,False,False,False,True,False,False,True,False,False
302,4.61,4.86,0.0,0.0,68.82,100.0,13500,True,False,False,False,False,False,True,False,False,True,False,False
303,4.68,5.15,0.0,0.0,67.25,100.0,14400,True,False,False,False,False,False,True,False,False,True,False,False
304,4.61,4.72,0.0,0.0,69.87,100.0,15300,True,False,False,False,False,False,True,False,False,True,False,False
305,4.64,4.72,0.0,0.0,70.1,100.0,16200,True,False,False,False,False,False,True,False,False,True,False,False
306,4.64,4.54,0.0,0.0,71.48,100.0,17100,True,False,False,False,False,False,True,False,False,True,False,False
307,4.61,4.64,0.0,0.0,70.48,100.0,18000,True,False,False,False,False,False,True,False,False,True,False,False
308,4.61,4.5,0.0,0.0,71.56,100.0,18900,True,False,False,False,False,False,True,False,False,True,False,False
309,4.64,4.5,0.0,0.0,71.79,100.0,19800,True,False,False,False,False,False,True,False,False,True,False,False
310,4.61,4.39,0.0,0.0,72.42,100.0,20700,True,False,False,False,False,False,True,False,False,True,False,False
311,4.61,4.54,0.0,0.0,71.25,100.0,21600,True,False,False,False,False,False,True,False,False,True,False,False
312,4.61,4.64,0.0,0.0,70.48,100.0,22500,True,False,False,False,False,False,True,False,False,True,False,False
313,4.64,4.82,0.0,0.0,69.35,100.0,23400,True,False,False,False,False,False,True,False,False,True,False,False
314,4.57,4.68,0.0,0.0,69.86,100.0,24300,True,False,False,False,False,False,True,False,False,True,False,False
315,4.64,4.57,0.0,0.0,71.25,100.0,25200,True,False,False,False,False,False,True,False,False,True,False,False
316,4.54,4.61,0.0,0.0,70.17,100.0,26100,True,False,False,False,False,False,True,False,False,True,False,False
317,5.36,4.79,0.0,0.0,74.56,100.0,27000,True,False,False,False,False,False,True,False,False,True,False,False
318,7.06,4.9,0.0,0.0,82.15,100.0,27900,True,False,False,False,False,False,True,False,False,True,False,False
319,7.81,4.68,0.0,0.0,85.78,100.0,28800,True,False,False,False,False,False,True,False,False,True,False,False
320,83.23,51.73,0.0,0.04,84.93,100.0,29700,True,False,False,False,False,False,True,False,False,True,False,False
321,136.19,74.88,0.0,0.06,87.63,100.0,30600,True,False,False,False,False,False,True,False,False,True,False,False
322,108.29,75.82,0.0,0.05,81.92,100.0,31500,True,False,False,False,False,False,True,False,False,True,False,False
323,131.18,53.6,0.0,0.06,92.57,100.0,32400,True,False,False,False,False,False,True,False,False,True,False,False
324,136.04,56.7,0.0,0.06,92.3,100.0,33300,True,False,False,False,False,False,True,False,False,False,False,True
325,128.02,46.22,0.0,0.06,94.06,100.0,34200,True,False,False,False,False,False,True,False,False,False,False,True
326,132.84,53.53,0.0,0.06,92.75,100.0,35100,True,False,False,False,False,False,True,False,False,False,False,True
327,111.49,39.17,0.0,0.05,94.35,100.0,36000,True,False,False,False,False,False,True,False,False,False,False,True
328,124.78,38.95,0.0,0.06,95.46,100.0,36900,True,False,False,False,False,False,True,False,False,False,True,False
329,96.66,30.89,0.0,0.04,95.25,100.0,37800,True,False,False,False,False,False,True,False,False,False,True,False
330,128.81,41.04,0.0,0.06,95.28,100.0,38700,True,False,False,False,False,False,True,False,False,False,True,False
331,78.37,28.94,0.0,0.04,93.81,100.0,39600,True,False,False,False,False,False,True,False,False,False,True,False
332,104.8,59.04,0.0,0.05,87.13,100.0,40500,True,False,False,False,False,False,True,False,False,False,True,False
333,131.83,61.2,0.0,0.06,90.7,100.0,41400,True,False,False,False,False,False,True,False,False,False,True,False
334,113.11,60.19,0.0,0.05,88.28,100.0,42300,True,False,False,False,False,False,True,False,False,False,True,False
335,128.05,60.55,0.0,0.06,90.4,100.0,43200,True,False,False,False,False,False,True,False,False,False,True,False
336,14.15,3.78,18.79,0.01,96.61,60.16,44100,True,False,False,False,False,False,True,False,False,False,False,True
337,7.85,0.0,26.39,0.0,100.0,28.51,45000,True,False,False,False,False,False,True,False,False,False,False,True
338,7.02,0.0,26.89,0.0,100.0,25.26,45900,True,False,False,False,False,False,True,False,False,False,False,True
339,7.63,0.07,26.46,0.0,100.0,27.71,46800,True,False,False,False,False,False,True,False,False,False,False,True
340,78.37,21.24,1.19,0.04,96.52,99.99,47700,True,False,False,False,False,False,True,False,False,False,False,True
341,135.43,51.95,0.0,0.06,93.37,100.0,48600,True,False,False,False,False,False,True,False,False,False,False,True
342,105.12,33.66,0.0,0.05,95.24,100.0,49500,True,False,False,False,False,False,True,False,False,False,False,True
343,120.6,41.4,0.0,0.06,94.58,100.0,50400,True,False,False,False,False,False,True,False,False,False,False,True
344,117.97,41.72,0.0,0.05,94.28,100.0,51300,True,False,False,False,False,False,True,False,False,False,False,True
345,121.93,43.56,0.0,0.06,94.17,100.0,52200,True,False,False,False,False,False,True,False,False,False,False,True
346,121.07,44.35,0.0,0.06,93.9,100.0,53100,True,False,False,False,False,False,True,False,False,False,False,True
347,115.42,38.45,0.0,0.05,94.87,100.0,54000,True,False,False,False,False,False,True,False,False,False,False,True
348,115.49,41.15,0.0,0.05,94.2,100.0,54900,True,False,False,False,False,False,True,False,False,False,False,True
349,101.92,39.06,0.0,0.05,93.38,100.0,55800,True,False,False,False,False,False,True,False,False,False,False,True
350,138.06,51.8,0.0,0.06,93.63,100.0,56700,True,False,False,False,False,False,True,False,False,False,False,True
351,118.94,49.97,0.0,0.05,92.19,100.0,57600,True,False,False,False,False,False,True,False,False,False,False,True
352,144.29,54.94,0.0,0.07,93.45,100.0,58500,True,False,False,False,False,False,True,False,False,False,False,True
353,88.27,28.73,0.0,0.04,95.09,100.0,59400,True,False,False,False,False,False,True,False,False,False,False,True
354,119.99,38.99,0.0,0.06,95.1,100.0,60300,True,False,False,False,False,False,True,False,False,False,False,True
355,97.63,37.26,0.0,0.04,93.43,100.0,61200,True,False,False,False,False,False,True,False,False,False,False,True
356,130.61,43.88,0.0,0.06,94.79,100.0,62100,True,False,False,False,False,False,True,False,False,False,True,False
357,122.04,51.44,0.0,0.06,92.15,100.0,63000,True,False,False,False,False,False,True,False,False,False,True,False
358,43.06,1.94,3.46,0.02,99.9,99.68,63900,True,False,False,False,False,False,True,False,False,False,True,False
359,65.38,7.09,2.12,0.03,99.42,99.95,64800,True,False,False,False,False,False,True,False,False,False,True,False
360,39.71,16.24,0.54,0.02,92.56,99.99,65700,True,False,False,False,False,False,True,False,False,False,True,False
361,51.59,33.34,0.0,0.02,83.99,100.0,66600,True,False,False,False,False,False,True,False,False,False,True,False
362,46.4,15.26,0.0,0.02,94.99,100.0,67500,True,False,False,False,False,False,True,False,False,False,True,False
363,67.18,28.55,0.0,0.03,92.03,100.0,68400,True,False,False,False,False,False,True,False,False,False,True,False
364,53.39,18.0,0.0,0.02,94.76,100.0,69300,True,False,False,False,False,False,True,False,False,False,True,False
365,52.74,16.31,0.0,0.02,95.54,100.0,70200,True,False,False,False,False,False,True,False,False,False,True,False
366,69.84,38.88,0.0,0.03,87.37,100.0,71100,True,False,False,False,False,False,True,False,False,False,True,False
367,51.16,17.93,0.0,0.02,94.37,100.0,72000,True,False,False,False,False,False,True,False,False,False,True,False
368,64.58,28.58,0.0,0.03,91.45,100.0,72900,True,False,False,False,False,False,True,False,False,False,False,True
369,69.3,39.92,0.0,0.03,86.65,100.0,73800,True,False,False,False,False,False,True,False,False,False,False,True
370,46.62,11.99,0.04,0.02,96.85,100.0,74700,True,False,False,False,False,False,True,False,False,False,False,True
371,36.22,3.1,2.77,0.02,99.64,99.71,75600,True,False,False,False,False,False,True,False,False,False,False,True
372,8.28,0.0,24.08,0.0,100.0,32.52,76500,True,False,False,False,False,False,True,False,False,False,False,True
373,6.08,0.0,25.56,0.0,100.0,23.14,77400,True,False,False,False,False,False,True,False,False,False,False,True
374,5.26,0.0,25.78,0.0,100.0,19.99,78300,True,False,False,False,False,False,True,False,False,False,False,True
375,5.15,0.0,25.85,0.0,100.0,19.54,79200,True,False,False,False,False,False,True,False,False,False,False,True
376,5.04,2.16,14.65,0.0,91.91,32.53,80100,True,False,False,False,False,False,True,False,False,False,True,False
377,4.82,6.37,0.0,0.0,60.34,100.0,81000,True,False,False,False,False,False,True,False,False,False,True,False
378,4.75,6.34,0.0,0.0,59.96,100.0,81900,True,False,False,False,False,False,True,False,False,False,True,False
379,4.79,6.01,0.0,0.0,62.33,100.0,82800,True,False,False,False,False,False,True,False,False,False,True,False
380,4.64,5.18,0.0,0.0,66.72,100.0,83700,True,False,False,False,False,False,True,False,False,True,False,False
381,4.64,4.79,0.0,0.0,69.58,100.0,84600,True,False,False,False,False,False,True,False,False,True,False,False
382,4.61,5.04,0.0,0.0,67.49,100.0,85500,True,False,False,False,False,False,True,False,False,True,False,False
383,4.64,5.04,0.0,0.0,67.73,100.0,0,True,False,False,False,False,False,True,False,False,True,False,False
384,4.72,5.15,0.0,0.0,67.57,100.0,900,True,False,True,False,False,False,False,False,False,True,False,False
385,4.68,5.22,0.0,0.0,66.75,100.0,1800,True,False,True,False,False,False,False,False,False,True,False,False
386,4.68,5.54,0.0,0.0,64.53,100.0,2700,True,False,True,False,False,False,False,False,False,True,False,False
387,4.72,5.58,0.0,0.0,64.58,100.0,3600,True,False,True,False,False,False,False,False,False,True,False,False
388,4.68,5.36,0.0,0.0,65.77,100.0,4500,True,False,True,False,False,False,False,False,False,True,False,False
389,4.68,5.33,0.0,0.0,65.98,100.0,5400,True,False,True,False,False,False,False,False,False,True,False,False
390,4.61,4.86,0.0,0.0,68.82,100.0,6300,True,False,True,False,False,False,False,False,False,True,False,False
391,4.61,4.68,0.0,0.0,70.18,100.0,7200,True,False,True,False,False,False,False,False,False,True,False,False
392,4.64,5.0,0.0,0.0,68.02,100.0,8100,True,False,True,False,False,False,False,False,False,True,False,False
393,4.64,4.97,0.0,0.0,68.24,100.0,9000,True,False,True,False,False,False,False,False,False,True,False,False
394,4.68,5.22,0.0,0.0,66.75,100.0,9900,True,False,True,False,False,False,False,False,False,True,False,False
395,4.64,5.04,0.0,0.0,67.73,100.0,10800,True,False,True,False,False,False,False,False,False,True,False,False
396,4.61,5.08,0.0,0.0,67.2,100.0,11700,True,False,True,False,False,False,False,False,False,True,False,False
397,4.68,5.04,0.0,0.0,68.05,100.0,12600,True,False,True,False,False,False,False,False,False,True,False,False
398,4.61,5.0,0.0,0.0,67.79,100.0,13500,True,False,True,False,False,False,False,False,False,True,False,False
399,4.72,5.0,0.0,0.0,68.65,100.0,14400,True,False,True,False,False,False,False,False,False,True,False,False
400,4.61,4.68,0.0,0.0,70.18,100.0,15300,True,False,True,False,False,False,False,False,False,True,False,False
401,4.61,4.72,0.0,0.0,69.87,100.0,16200,True,False,True,False,False,False,False,False,False,True,False,False
402,4.61,4.86,0.0,0.0,68.82,100.0,17100,True,False,True,False,False,False,False,False,False,True,False,False
403,4.61,4.82,0.0,0.0,69.12,100.0,18000,True,False,True,False,False,False,False,False,False,True,False,False
404,4.68,4.97,0.0,0.0,68.55,100.0,18900,True,False,True,False,False,False,False,False,False,True,False,False
405,4.64,4.93,0.0,0.0,68.54,100.0,19800,True,False,True,False,False,False,False,False,False,True,False,False
406,4.57,4.79,0.0,0.0,69.03,100.0,20700,True,False,True,False,False,False,False,False,False,True,False,False
407,4.64,4.93,0.0,0.0,68.54,100.0,21600,True,False,True,False,False,False,False,False,False,True,False,False
